Datetime,ST05,ST10,ST20,ST40,ST80,ST160,SM05,SM10,SM20,SM40,SM80,SM160
2/6/2016 20:00,-2.214,-2.042,-2.575,-1.628,-0.535,1.864,0.07,0.068,0.069,0.075,0.055,0.074
2/6/2016 20:30,-2.422,-2.11,-2.542,-1.621,-0.534,1.864,0.07,0.067,0.069,0.075,0.055,0.074
2/6/2016 21:00,-2.63,-2.199,-2.518,-1.615,-0.536,1.863,0.069,0.067,0.069,0.075,0.055,0.074
2/6/2016 21:30,-2.844,-2.301,-2.502,-1.609,-0.536,1.862,0.068,0.067,0.069,0.075,0.055,0.074
2/6/2016 22:00,-3.043,-2.415,-2.494,-1.6,-0.535,1.863,0.068,0.067,0.069,0.075,0.055,0.074
2/6/2016 22:30,-3.217,-2.532,-2.494,-1.592,-0.536,1.861,0.067,0.066,0.069,0.075,0.054,0.074
2/6/2016 23:00,-3.404,-2.65,-2.503,-1.584,-0.538,1.86,0.066,0.066,0.069,0.075,0.054,0.074
2/6/2016 23:30,-3.622,-2.777,-2.519,-1.576,-0.54,1.858,0.066,0.066,0.069,0.075,0.054,0.074
2/7/2016 0:00,-3.844,-2.913,-2.538,-1.568,-0.54,1.858,0.066,0.066,0.069,0.075,0.054,0.074
2/7/2016 0:30,-4.037,-3.056,-2.565,-1.56,-0.54,1.857,0.066,0.065,0.069,0.075,0.054,0.074
2/7/2016 1:00,-4.217,-3.195,-2.598,-1.553,-0.542,1.856,0.065,0.065,0.069,0.076,0.054,0.074
2/7/2016 1:30,-4.423,-3.335,-2.636,-1.547,-0.542,1.856,0.065,0.065,0.069,0.076,0.054,0.074
2/7/2016 2:00,-4.636,-3.483,-2.678,-1.541,-0.543,1.855,0.065,0.065,0.069,0.076,0.054,0.074
2/7/2016 2:30,-4.843,-3.635,-2.725,-1.537,-0.544,1.854,0.065,0.065,0.069,0.076,0.054,0.074
2/7/2016 3:00,-5.03,-3.787,-2.776,-1.533,-0.543,1.854,0.064,0.065,0.069,0.076,0.054,0.074
2/7/2016 3:30,-5.211,-3.936,-2.831,-1.53,-0.544,1.853,0.064,0.064,0.069,0.076,0.054,0.074
2/7/2016 4:00,-5.386,-4.082,-2.891,-1.529,-0.544,1.852,0.063,0.064,0.069,0.076,0.054,0.074
2/7/2016 4:30,-5.545,-4.226,-2.953,-1.53,-0.544,1.851,0.063,0.064,0.068,0.076,0.054,0.074
2/7/2016 5:00,-5.662,-4.358,-3.018,-1.531,-0.545,1.85,0.063,0.063,0.068,0.076,0.054,0.074
2/7/2016 5:30,-5.766,-4.477,-3.084,-1.534,-0.546,1.849,0.062,0.063,0.068,0.076,0.054,0.074
2/7/2016 6:00,-5.873,-4.588,-3.151,-1.538,-0.547,1.849,0.062,0.063,0.068,0.076,0.054,0.074
2/7/2016 6:30,-5.986,-4.695,-3.218,-1.543,-0.547,1.847,0.062,0.063,0.068,0.076,0.054,0.074
2/7/2016 7:00,-6.118,-4.802,-3.285,-1.55,-0.547,1.847,0.062,0.063,0.068,0.076,0.054,0.074
2/7/2016 7:30,-6.232,-4.911,-3.35,-1.557,-0.547,1.847,0.061,0.062,0.068,0.075,0.054,0.074
2/7/2016 8:00,-6.336,-5.015,-3.416,-1.566,-0.547,1.846,0.061,0.062,0.067,0.075,0.054,0.074
2/7/2016 8:30,-6.468,-5.119,-3.483,-1.578,-0.549,1.844,0.061,0.062,0.067,0.075,0.054,0.074
2/7/2016 9:00,-6.576,-5.223,-3.548,-1.59,-0.549,1.843,0.061,0.062,0.067,0.075,0.054,0.074
2/7/2016 9:30,-6.608,-5.312,-3.612,-1.603,-0.547,1.844,0.061,0.062,0.067,0.075,0.054,0.074
2/7/2016 10:00,-6.451,-5.361,-3.675,-1.617,-0.544,1.845,0.061,0.062,0.067,0.075,0.054,0.074
2/7/2016 10:30,-6.086,-5.329,-3.738,-1.636,-0.544,1.844,0.061,0.062,0.067,0.075,0.054,0.074
2/7/2016 11:00,-5.543,-5.202,-3.793,-1.648,-0.543,1.844,0.061,0.061,0.067,0.075,0.054,0.074
2/7/2016 11:30,-5.046,-5.004,-3.835,-1.663,-0.544,1.843,0.061,0.061,0.066,0.075,0.054,0.074
2/7/2016 12:00,-4.644,-4.783,-3.859,-1.681,-0.543,1.843,0.061,0.061,0.066,0.075,0.054,0.074
2/7/2016 12:30,-4.227,-4.548,-3.865,-1.697,-0.542,1.842,0.063,0.062,0.066,0.075,0.054,0.074
2/7/2016 13:00,-3.843,-4.301,-3.856,-1.714,-0.544,1.841,0.064,0.062,0.066,0.075,0.054,0.074
2/7/2016 13:30,-3.503,-4.056,-3.83,-1.732,-0.544,1.839,0.065,0.062,0.066,0.075,0.054,0.074
2/7/2016 14:00,-3.174,-3.816,-3.792,-1.749,-0.545,1.839,0.066,0.063,0.066,0.075,0.054,0.074
2/7/2016 14:30,-2.886,-3.583,-3.742,-1.767,-0.544,1.839,0.067,0.063,0.067,0.075,0.054,0.074
2/7/2016 15:00,-2.623,-3.365,-3.683,-1.783,-0.546,1.837,0.069,0.063,0.067,0.075,0.054,0.074
2/7/2016 15:30,-2.413,-3.16,-3.617,-1.799,-0.547,1.835,0.07,0.064,0.067,0.075,0.054,0.074
2/7/2016 16:00,-2.235,-2.975,-3.547,-1.812,-0.547,1.835,0.071,0.065,0.067,0.075,0.054,0.074
2/7/2016 16:30,-2.093,-2.809,-3.472,-1.823,-0.547,1.835,0.071,0.065,0.067,0.075,0.054,0.074
2/7/2016 17:00,-1.995,-2.665,-3.398,-1.834,-0.548,1.835,0.072,0.065,0.067,0.075,0.054,0.074
2/7/2016 17:30,-1.925,-2.541,-3.322,-1.839,-0.548,1.835,0.072,0.066,0.067,0.075,0.054,0.074
2/7/2016 18:00,-1.9,-2.44,-3.25,-1.847,-0.55,1.833,0.072,0.066,0.068,0.075,0.054,0.074
2/7/2016 18:30,-1.934,-2.362,-3.179,-1.851,-0.552,1.831,0.072,0.066,0.068,0.075,0.054,0.074
2/7/2016 19:00,-2.027,-2.315,-3.113,-1.857,-0.554,1.829,0.072,0.067,0.068,0.075,0.054,0.074
2/7/2016 19:30,-2.174,-2.301,-3.05,-1.857,-0.556,1.829,0.072,0.067,0.068,0.075,0.054,0.074
2/7/2016 20:00,-2.365,-2.322,-2.993,-1.854,-0.557,1.829,0.071,0.067,0.068,0.075,0.054,0.074
2/7/2016 20:30,-2.578,-2.376,-2.943,-1.85,-0.557,1.828,0.07,0.067,0.068,0.075,0.054,0.074
2/7/2016 21:00,-2.79,-2.454,-2.903,-1.845,-0.559,1.827,0.069,0.067,0.068,0.075,0.054,0.074
2/7/2016 21:30,-2.998,-2.549,-2.872,-1.837,-0.559,1.827,0.068,0.067,0.068,0.075,0.054,0.074
2/7/2016 22:00,-3.184,-2.653,-2.85,-1.829,-0.56,1.828,0.068,0.066,0.068,0.075,0.054,0.074
2/7/2016 22:30,-3.375,-2.763,-2.84,-1.821,-0.562,1.824,0.068,0.066,0.068,0.075,0.054,0.074
2/7/2016 23:00,-3.576,-2.877,-2.836,-1.812,-0.563,1.825,0.067,0.066,0.068,0.075,0.054,0.074
2/7/2016 23:30,-3.781,-3.001,-2.84,-1.802,-0.563,1.824,0.066,0.065,0.068,0.075,0.054,0.074
2/8/2016 0:00,-3.971,-3.131,-2.853,-1.795,-0.566,1.822,0.065,0.065,0.068,0.075,0.054,0.074
2/8/2016 0:30,-4.153,-3.26,-2.872,-1.785,-0.566,1.822,0.065,0.065,0.068,0.075,0.054,0.074
2/8/2016 1:00,-4.321,-3.387,-2.896,-1.776,-0.567,1.823,0.065,0.065,0.068,0.075,0.054,0.074
2/8/2016 1:30,-4.492,-3.514,-2.927,-1.768,-0.568,1.821,0.065,0.065,0.068,0.075,0.054,0.074
2/8/2016 2:00,-4.663,-3.641,-2.961,-1.761,-0.57,1.821,0.064,0.064,0.068,0.075,0.054,0.074
2/8/2016 2:30,-4.824,-3.767,-3,-1.754,-0.569,1.821,0.064,0.064,0.068,0.075,0.054,0.074
2/8/2016 3:00,-4.986,-3.895,-3.043,-1.75,-0.571,1.819,0.064,0.064,0.068,0.075,0.054,0.074
2/8/2016 3:30,-5.139,-4.02,-3.088,-1.745,-0.572,1.818,0.064,0.064,0.068,0.075,0.054,0.074
2/8/2016 4:00,-5.268,-4.142,-3.137,-1.743,-0.573,1.817,0.064,0.064,0.068,0.075,0.054,0.074
2/8/2016 4:30,-5.379,-4.254,-3.189,-1.741,-0.574,1.816,0.063,0.063,0.068,0.075,0.054,0.074
2/8/2016 5:00,-5.502,-4.36,-3.241,-1.741,-0.575,1.815,0.063,0.063,0.068,0.075,0.054,0.074
2/8/2016 5:30,-5.613,-4.464,-3.294,-1.74,-0.576,1.815,0.063,0.063,0.068,0.075,0.054,0.074
2/8/2016 6:00,-5.718,-4.564,-3.348,-1.742,-0.577,1.814,0.063,0.063,0.067,0.075,0.054,0.074
2/8/2016 6:30,-5.837,-4.662,-3.403,-1.746,-0.577,1.813,0.063,0.063,0.067,0.075,0.054,0.074
2/8/2016 7:00,-5.929,-4.759,-3.457,-1.75,-0.578,1.813,0.063,0.063,0.067,0.075,0.054,0.074
2/8/2016 7:30,-6.018,-4.848,-3.513,-1.755,-0.579,1.811,0.063,0.063,0.067,0.075,0.054,0.074
2/8/2016 8:00,-6.122,-4.937,-3.568,-1.762,-0.58,1.81,0.062,0.062,0.067,0.075,0.054,0.074
2/8/2016 8:30,-6.214,-5.025,-3.623,-1.77,-0.581,1.81,0.062,0.062,0.067,0.075,0.054,0.074
2/8/2016 9:00,-6.295,-5.11,-3.677,-1.779,-0.58,1.81,0.062,0.062,0.067,0.075,0.054,0.074
2/8/2016 9:30,-6.289,-5.181,-3.73,-1.789,-0.578,1.811,0.062,0.062,0.067,0.075,0.054,0.074
2/8/2016 10:00,-6.136,-5.211,-3.784,-1.801,-0.578,1.811,0.062,0.062,0.066,0.075,0.054,0.074
2/8/2016 10:30,-5.847,-5.174,-3.836,-1.814,-0.578,1.81,0.061,0.061,0.066,0.075,0.054,0.074
2/8/2016 11:00,-5.439,-5.065,-3.879,-1.822,-0.576,1.81,0.061,0.061,0.066,0.075,0.054,0.074
2/8/2016 11:30,-4.919,-4.885,-3.911,-1.835,-0.576,1.81,0.061,0.061,0.066,0.075,0.054,0.074
2/8/2016 12:00,-4.371,-4.647,-3.929,-1.851,-0.578,1.808,0.062,0.062,0.066,0.075,0.054,0.074
2/8/2016 12:30,-3.859,-4.375,-3.927,-1.867,-0.578,1.807,0.064,0.062,0.066,0.075,0.054,0.074
2/8/2016 13:00,-3.389,-4.09,-3.906,-1.88,-0.579,1.807,0.065,0.062,0.066,0.075,0.054,0.074
2/8/2016 13:30,-2.973,-3.807,-3.868,-1.895,-0.579,1.807,0.066,0.063,0.066,0.074,0.054,0.074
2/8/2016 14:00,-2.609,-3.534,-3.816,-1.91,-0.579,1.806,0.068,0.063,0.066,0.074,0.054,0.074
2/8/2016 14:30,-2.299,-3.275,-3.752,-1.923,-0.58,1.806,0.069,0.064,0.066,0.074,0.054,0.074
2/8/2016 15:00,-2.044,-3.039,-3.679,-1.935,-0.58,1.805,0.071,0.064,0.067,0.074,0.054,0.074
2/8/2016 15:30,-1.83,-2.827,-3.6,-1.946,-0.581,1.804,0.072,0.065,0.067,0.074,0.054,0.074
2/8/2016 16:00,-1.664,-2.636,-3.518,-1.956,-0.582,1.803,0.073,0.065,0.067,0.074,0.054,0.074
2/8/2016 16:30,-1.539,-2.469,-3.433,-1.962,-0.583,1.803,0.073,0.066,0.067,0.074,0.054,0.074
2/8/2016 17:00,-1.456,-2.326,-3.349,-1.966,-0.584,1.802,0.074,0.066,0.067,0.074,0.054,0.074
2/8/2016 17:30,-1.415,-2.207,-3.267,-1.968,-0.586,1.8,0.074,0.067,0.067,0.074,0.054,0.074
2/8/2016 18:00,-1.412,-2.112,-3.185,-1.967,-0.587,1.799,0.074,0.067,0.068,0.074,0.054,0.074
2/8/2016 18:30,-1.445,-2.04,-3.11,-1.967,-0.59,1.797,0.074,0.067,0.068,0.074,0.054,0.074
2/8/2016 19:00,-1.537,-1.992,-3.037,-1.965,-0.592,1.796,0.074,0.068,0.068,0.074,0.054,0.074
2/8/2016 19:30,-1.668,-1.973,-2.969,-1.961,-0.593,1.795,0.073,0.068,0.068,0.074,0.054,0.074
2/8/2016 20:00,-1.813,-1.982,-2.907,-1.953,-0.594,1.795,0.073,0.068,0.068,0.074,0.054,0.074
2/8/2016 20:30,-1.95,-2.01,-2.852,-1.942,-0.594,1.796,0.072,0.068,0.068,0.074,0.054,0.074
2/8/2016 21:00,-2.067,-2.047,-2.807,-1.932,-0.594,1.796,0.072,0.068,0.068,0.074,0.054,0.074
2/8/2016 21:30,-2.185,-2.097,-2.765,-1.921,-0.597,1.794,0.071,0.068,0.069,0.074,0.054,0.074
2/8/2016 22:00,-2.278,-2.143,-2.732,-1.908,-0.596,1.795,0.071,0.068,0.069,0.074,0.054,0.074
2/8/2016 22:30,-2.35,-2.188,-2.704,-1.894,-0.595,1.795,0.071,0.068,0.069,0.075,0.054,0.074
2/8/2016 23:00,-2.406,-2.23,-2.684,-1.882,-0.598,1.793,0.071,0.068,0.069,0.075,0.054,0.074
2/8/2016 23:30,-2.457,-2.265,-2.668,-1.869,-0.599,1.792,0.071,0.068,0.069,0.075,0.054,0.074
2/9/2016 0:00,-2.503,-2.296,-2.654,-1.855,-0.6,1.791,0.07,0.067,0.069,0.075,0.054,0.074
2/9/2016 0:30,-2.54,-2.326,-2.642,-1.841,-0.601,1.791,0.07,0.067,0.069,0.075,0.054,0.074
2/9/2016 1:00,-2.566,-2.35,-2.633,-1.828,-0.601,1.791,0.07,0.067,0.069,0.075,0.054,0.074
2/9/2016 1:30,-2.586,-2.371,-2.625,-1.815,-0.603,1.79,0.07,0.067,0.069,0.075,0.054,0.074
2/9/2016 2:00,-2.61,-2.389,-2.619,-1.802,-0.604,1.789,0.07,0.067,0.069,0.075,0.054,0.074
2/9/2016 2:30,-2.638,-2.405,-2.614,-1.789,-0.605,1.788,0.07,0.067,0.069,0.075,0.054,0.074
2/9/2016 3:00,-2.684,-2.425,-2.61,-1.778,-0.607,1.786,0.07,0.067,0.069,0.075,0.054,0.074
2/9/2016 3:30,-2.76,-2.452,-2.605,-1.765,-0.609,1.785,0.069,0.067,0.069,0.075,0.054,0.074
2/9/2016 4:00,-2.871,-2.492,-2.603,-1.754,-0.61,1.784,0.069,0.067,0.069,0.075,0.054,0.074
2/9/2016 4:30,-2.987,-2.545,-2.601,-1.742,-0.61,1.785,0.069,0.067,0.069,0.075,0.054,0.074
2/9/2016 5:00,-3.104,-2.609,-2.604,-1.732,-0.611,1.783,0.068,0.067,0.069,0.075,0.054,0.074
2/9/2016 5:30,-3.201,-2.676,-2.609,-1.722,-0.611,1.784,0.068,0.067,0.069,0.075,0.054,0.074
2/9/2016 6:00,-3.271,-2.74,-2.618,-1.713,-0.613,1.783,0.068,0.066,0.069,0.075,0.054,0.074
2/9/2016 6:30,-3.33,-2.797,-2.63,-1.702,-0.613,1.782,0.068,0.066,0.069,0.075,0.054,0.074
2/9/2016 7:00,-3.409,-2.852,-2.645,-1.695,-0.615,1.781,0.067,0.066,0.069,0.075,0.054,0.074
2/9/2016 7:30,-3.516,-2.912,-2.663,-1.688,-0.617,1.778,0.067,0.066,0.069,0.075,0.054,0.074
2/9/2016 8:00,-3.642,-2.98,-2.679,-1.679,-0.617,1.779,0.066,0.066,0.069,0.075,0.054,0.074
2/9/2016 8:30,-3.756,-3.058,-2.697,-1.672,-0.616,1.78,0.066,0.065,0.069,0.075,0.054,0.074
2/9/2016 9:00,-3.805,-3.131,-2.718,-1.666,-0.616,1.78,0.066,0.065,0.069,0.075,0.054,0.074
2/9/2016 9:30,-3.78,-3.182,-2.742,-1.662,-0.616,1.78,0.066,0.065,0.069,0.075,0.054,0.074
2/9/2016 10:00,-3.645,-3.196,-2.766,-1.656,-0.613,1.781,0.066,0.065,0.069,0.075,0.054,0.074
2/9/2016 10:30,-3.389,-3.161,-2.79,-1.651,-0.613,1.78,0.067,0.065,0.069,0.075,0.054,0.074
2/9/2016 11:00,-3.035,-3.066,-2.809,-1.649,-0.613,1.779,0.067,0.065,0.068,0.075,0.054,0.074
2/9/2016 11:30,-2.614,-2.922,-2.821,-1.646,-0.615,1.777,0.068,0.066,0.068,0.075,0.054,0.074
2/9/2016 12:00,-2.212,-2.741,-2.822,-1.645,-0.615,1.776,0.069,0.066,0.069,0.075,0.054,0.074
2/9/2016 12:30,-1.844,-2.545,-2.809,-1.642,-0.614,1.777,0.071,0.066,0.069,0.075,0.054,0.074
2/9/2016 13:00,-1.534,-2.348,-2.786,-1.643,-0.616,1.775,0.072,0.066,0.069,0.075,0.054,0.074
2/9/2016 13:30,-1.275,-2.159,-2.751,-1.641,-0.615,1.776,0.074,0.067,0.069,0.075,0.054,0.074
2/9/2016 14:00,-1.055,-1.986,-2.709,-1.64,-0.615,1.775,0.076,0.067,0.069,0.075,0.054,0.074
2/9/2016 14:30,-0.9,-1.833,-2.662,-1.643,-0.618,1.772,0.078,0.068,0.069,0.075,0.054,0.074
2/9/2016 15:00,-0.796,-1.702,-2.611,-1.643,-0.619,1.77,0.079,0.069,0.069,0.075,0.054,0.074
2/9/2016 15:30,-0.723,-1.591,-2.557,-1.64,-0.618,1.771,0.08,0.069,0.069,0.075,0.054,0.074
2/9/2016 16:00,-0.669,-1.498,-2.504,-1.637,-0.618,1.77,0.081,0.069,0.069,0.075,0.054,0.074
2/9/2016 16:30,-0.624,-1.418,-2.452,-1.633,-0.618,1.771,0.082,0.069,0.069,0.075,0.054,0.074
2/9/2016 17:00,-0.586,-1.351,-2.403,-1.628,-0.619,1.77,0.083,0.07,0.069,0.075,0.054,0.074
2/9/2016 17:30,-0.561,-1.293,-2.357,-1.623,-0.621,1.767,0.083,0.07,0.069,0.075,0.054,0.074
2/9/2016 18:00,-0.551,-1.241,-2.312,-1.615,-0.621,1.767,0.084,0.071,0.07,0.075,0.054,0.074
2/9/2016 18:30,-0.559,-1.196,-2.269,-1.608,-0.621,1.767,0.084,0.071,0.07,0.075,0.054,0.074
2/9/2016 19:00,-0.585,-1.16,-2.229,-1.601,-0.621,1.766,0.084,0.071,0.07,0.075,0.054,0.074
2/9/2016 19:30,-0.632,-1.133,-2.191,-1.592,-0.622,1.765,0.083,0.072,0.07,0.075,0.054,0.074
2/9/2016 20:00,-0.697,-1.114,-2.155,-1.585,-0.623,1.764,0.083,0.072,0.07,0.075,0.054,0.074
2/9/2016 20:30,-0.761,-1.105,-2.12,-1.573,-0.622,1.764,0.083,0.072,0.07,0.075,0.054,0.074
2/9/2016 21:00,-0.818,-1.103,-2.088,-1.56,-0.622,1.764,0.082,0.072,0.07,0.075,0.054,0.074
2/9/2016 21:30,-0.881,-1.107,-2.059,-1.551,-0.623,1.762,0.082,0.072,0.071,0.076,0.054,0.074
2/9/2016 22:00,-0.943,-1.116,-2.033,-1.54,-0.624,1.762,0.082,0.073,0.071,0.076,0.054,0.074
2/9/2016 22:30,-0.99,-1.13,-2.009,-1.529,-0.624,1.761,0.081,0.073,0.071,0.076,0.054,0.074
2/9/2016 23:00,-1.027,-1.142,-1.986,-1.516,-0.624,1.761,0.081,0.073,0.071,0.076,0.054,0.074
2/9/2016 23:30,-1.056,-1.154,-1.966,-1.504,-0.623,1.76,0.081,0.073,0.071,0.076,0.054,0.074
2/10/2016 0:00,-1.084,-1.166,-1.948,-1.493,-0.624,1.759,0.08,0.073,0.071,0.076,0.054,0.074
2/10/2016 0:30,-1.118,-1.178,-1.931,-1.48,-0.625,1.759,0.08,0.073,0.071,0.076,0.054,0.074
2/10/2016 1:00,-1.162,-1.191,-1.916,-1.469,-0.625,1.757,0.08,0.073,0.071,0.076,0.054,0.074
2/10/2016 1:30,-1.226,-1.208,-1.903,-1.457,-0.626,1.757,0.079,0.073,0.071,0.076,0.054,0.074
2/10/2016 2:00,-1.307,-1.232,-1.89,-1.447,-0.626,1.756,0.079,0.072,0.071,0.076,0.054,0.074
2/10/2016 2:30,-1.399,-1.263,-1.879,-1.436,-0.626,1.755,0.078,0.072,0.071,0.076,0.054,0.074
2/10/2016 3:00,-1.492,-1.302,-1.869,-1.424,-0.626,1.755,0.078,0.072,0.071,0.076,0.054,0.074
2/10/2016 3:30,-1.583,-1.345,-1.861,-1.413,-0.625,1.755,0.077,0.072,0.071,0.076,0.054,0.074
2/10/2016 4:00,-1.661,-1.392,-1.856,-1.402,-0.624,1.755,0.077,0.072,0.071,0.076,0.054,0.074
2/10/2016 4:30,-1.74,-1.441,-1.853,-1.393,-0.626,1.753,0.076,0.072,0.071,0.076,0.054,0.074
2/10/2016 5:00,-1.816,-1.488,-1.851,-1.382,-0.624,1.754,0.076,0.072,0.071,0.076,0.054,0.074
2/10/2016 5:30,-1.872,-1.538,-1.853,-1.372,-0.624,1.752,0.076,0.072,0.072,0.076,0.054,0.074
2/10/2016 6:00,-1.94,-1.583,-1.857,-1.362,-0.625,1.75,0.075,0.072,0.072,0.076,0.054,0.074
2/10/2016 6:30,-2.04,-1.631,-1.862,-1.353,-0.626,1.749,0.075,0.072,0.072,0.076,0.054,0.074
2/10/2016 7:00,-2.164,-1.687,-1.867,-1.343,-0.625,1.749,0.074,0.072,0.072,0.076,0.054,0.074
2/10/2016 7:30,-2.301,-1.753,-1.876,-1.334,-0.626,1.748,0.074,0.071,0.072,0.076,0.054,0.074
2/10/2016 8:00,-2.434,-1.827,-1.884,-1.326,-0.624,1.748,0.073,0.071,0.072,0.076,0.054,0.074
2/10/2016 8:30,-2.533,-1.905,-1.896,-1.317,-0.623,1.748,0.072,0.071,0.072,0.076,0.054,0.074
2/10/2016 9:00,-2.589,-1.977,-1.911,-1.309,-0.622,1.748,0.072,0.07,0.071,0.076,0.054,0.074
2/10/2016 9:30,-2.597,-2.035,-1.928,-1.303,-0.62,1.748,0.072,0.07,0.071,0.076,0.054,0.074
2/10/2016 10:00,-2.544,-2.073,-1.946,-1.298,-0.619,1.747,0.072,0.07,0.071,0.076,0.054,0.074
2/10/2016 10:30,-2.416,-2.082,-1.965,-1.293,-0.618,1.746,0.073,0.07,0.071,0.076,0.054,0.074
2/10/2016 11:00,-2.278,-2.06,-1.983,-1.286,-0.618,1.746,0.073,0.07,0.071,0.076,0.054,0.074
2/10/2016 11:30,-2.148,-2.019,-1.999,-1.281,-0.617,1.745,0.074,0.07,0.071,0.076,0.054,0.074
2/10/2016 12:00,-2.014,-1.967,-2.01,-1.276,-0.616,1.744,0.075,0.07,0.071,0.077,0.054,0.074
2/10/2016 12:30,-1.872,-1.903,-2.015,-1.272,-0.614,1.745,0.076,0.07,0.071,0.077,0.054,0.074
2/10/2016 13:00,-1.678,-1.83,-2.015,-1.267,-0.612,1.745,0.077,0.071,0.071,0.077,0.054,0.074
2/10/2016 13:30,-1.432,-1.737,-2.012,-1.264,-0.611,1.745,0.079,0.071,0.071,0.077,0.054,0.074
2/10/2016 14:00,-1.175,-1.627,-2.002,-1.26,-0.609,1.744,0.081,0.071,0.071,0.077,0.054,0.074
2/10/2016 14:30,-0.957,-1.512,-1.988,-1.257,-0.609,1.742,0.082,0.071,0.071,0.077,0.054,0.074
2/10/2016 15:00,-0.782,-1.4,-1.969,-1.253,-0.607,1.743,0.084,0.071,0.071,0.077,0.054,0.074
2/10/2016 15:30,-0.651,-1.296,-1.944,-1.25,-0.606,1.741,0.086,0.072,0.071,0.077,0.054,0.074
2/10/2016 16:00,-0.561,-1.204,-1.919,-1.248,-0.606,1.74,0.087,0.072,0.071,0.077,0.054,0.074
2/10/2016 16:30,-0.5,-1.126,-1.891,-1.244,-0.608,1.737,0.088,0.073,0.071,0.077,0.054,0.074
2/10/2016 17:00,-0.463,-1.06,-1.863,-1.241,-0.607,1.737,0.089,0.073,0.071,0.077,0.054,0.074
2/10/2016 17:30,-0.446,-1.005,-1.833,-1.235,-0.605,1.738,0.089,0.074,0.072,0.077,0.054,0.074
2/10/2016 18:00,-0.446,-0.963,-1.807,-1.231,-0.605,1.736,0.089,0.074,0.072,0.077,0.054,0.074
2/10/2016 18:30,-0.453,-0.929,-1.782,-1.228,-0.605,1.734,0.089,0.074,0.072,0.077,0.054,0.074
2/10/2016 19:00,-0.469,-0.901,-1.757,-1.223,-0.605,1.733,0.089,0.075,0.072,0.077,0.054,0.074
2/10/2016 19:30,-0.503,-0.879,-1.734,-1.221,-0.604,1.733,0.088,0.075,0.072,0.077,0.054,0.074
2/10/2016 20:00,-0.558,-0.862,-1.711,-1.215,-0.603,1.733,0.088,0.075,0.072,0.077,0.054,0.074
2/10/2016 20:30,-0.631,-0.855,-1.691,-1.209,-0.602,1.732,0.087,0.075,0.073,0.077,0.054,0.074
2/10/2016 21:00,-0.715,-0.857,-1.671,-1.203,-0.602,1.731,0.086,0.075,0.073,0.077,0.054,0.074
2/10/2016 21:30,-0.812,-0.868,-1.653,-1.196,-0.601,1.731,0.085,0.075,0.073,0.077,0.054,0.074
2/10/2016 22:00,-0.917,-0.89,-1.636,-1.191,-0.601,1.73,0.084,0.075,0.073,0.077,0.054,0.074
2/10/2016 22:30,-1.029,-0.921,-1.623,-1.186,-0.601,1.728,0.083,0.075,0.073,0.077,0.054,0.074
2/10/2016 23:00,-1.143,-0.959,-1.609,-1.18,-0.6,1.728,0.082,0.075,0.073,0.077,0.054,0.074
2/10/2016 23:30,-1.253,-1.006,-1.597,-1.174,-0.599,1.727,0.081,0.075,0.073,0.077,0.054,0.074
2/11/2016 0:00,-1.359,-1.056,-1.589,-1.168,-0.597,1.727,0.08,0.075,0.073,0.077,0.054,0.074
2/11/2016 0:30,-1.465,-1.111,-1.582,-1.161,-0.596,1.727,0.08,0.075,0.073,0.077,0.054,0.074
2/11/2016 1:00,-1.581,-1.17,-1.579,-1.156,-0.596,1.726,0.079,0.074,0.073,0.077,0.054,0.074
2/11/2016 1:30,-1.707,-1.234,-1.578,-1.151,-0.595,1.725,0.078,0.074,0.073,0.077,0.054,0.074
2/11/2016 2:00,-1.832,-1.304,-1.579,-1.145,-0.595,1.724,0.077,0.074,0.073,0.077,0.054,0.074
2/11/2016 2:30,-1.954,-1.378,-1.584,-1.138,-0.594,1.724,0.076,0.073,0.073,0.077,0.054,0.074
2/11/2016 3:00,-2.062,-1.454,-1.591,-1.131,-0.593,1.723,0.076,0.073,0.073,0.077,0.054,0.074
2/11/2016 3:30,-2.165,-1.529,-1.6,-1.124,-0.591,1.723,0.075,0.073,0.073,0.077,0.054,0.074
2/11/2016 4:00,-2.272,-1.606,-1.613,-1.119,-0.591,1.722,0.075,0.073,0.073,0.077,0.054,0.074
2/11/2016 4:30,-2.391,-1.683,-1.627,-1.114,-0.591,1.72,0.074,0.073,0.073,0.077,0.054,0.074
2/11/2016 5:00,-2.523,-1.766,-1.645,-1.109,-0.59,1.72,0.073,0.072,0.073,0.077,0.054,0.074
2/11/2016 5:30,-2.661,-1.854,-1.664,-1.103,-0.589,1.719,0.073,0.072,0.073,0.077,0.054,0.074
2/11/2016 6:00,-2.795,-1.946,-1.685,-1.097,-0.588,1.719,0.071,0.071,0.073,0.077,0.054,0.074
2/11/2016 6:30,-2.919,-2.041,-1.709,-1.093,-0.588,1.718,0.071,0.071,0.073,0.077,0.054,0.074
2/11/2016 7:00,-3.033,-2.134,-1.735,-1.088,-0.586,1.718,0.07,0.07,0.073,0.077,0.054,0.074
2/11/2016 7:30,-3.152,-2.228,-1.765,-1.084,-0.586,1.716,0.07,0.07,0.073,0.077,0.054,0.074
2/11/2016 8:00,-3.268,-2.32,-1.794,-1.08,-0.584,1.717,0.07,0.07,0.073,0.077,0.054,0.074
